date,location,latitude,longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,precipitation_hours,windspeed_10m_max,et0_fao_evapotranspiration,river_discharge
1990-09-15,Brisbane,-27.5,153.0,21.2,12.1,16.4,0.0,0.0,18.9,3.53,38.36
1990-09-16,Brisbane,-27.5,153.0,21.4,12.1,16.2,0.0,0.0,16.1,3.58,37.46
1990-09-17,Brisbane,-27.5,153.0,20.6,11.3,15.4,0.0,0.0,17.9,3.52,36.76
1990-09-18,Brisbane,-27.5,153.0,18.5,11.2,15.0,0.5,4.0,15.0,2.85,36.33
1990-09-19,Brisbane,-27.5,153.0,19.3,12.3,15.7,0.0,0.0,14.4,2.62,36.07
1990-09-20,Brisbane,-27.5,153.0,20.7,11.8,16.4,0.4,2.0,13.2,2.95,35.73
1990-09-21,Brisbane,-27.5,153.0,23.8,12.5,17.8,0.0,0.0,15.7,3.81,35.48
1990-09-22,Brisbane,-27.5,153.0,25.2,13.3,18.9,0.2,1.0,13.3,4.13,34.97
1990-09-23,Brisbane,-27.5,153.0,25.0,15.2,19.1,0.2,1.0,13.4,3.96,34.48
1990-09-24,Brisbane,-27.5,153.0,24.2,15.5,19.3,0.1,1.0,16.2,3.33,34.08
1990-09-25,Brisbane,-27.5,153.0,25.1,15.2,19.5,0.0,0.0,16.8,3.66,33.75
1990-09-26,Brisbane,-27.5,153.0,26.7,15.3,20.2,0.0,0.0,16.0,4.36,33.43
1990-09-27,Brisbane,-27.5,153.0,24.4,15.6,19.5,0.2,1.0,25.1,3.93,33.12
1990-09-28,Brisbane,-27.5,153.0,21.6,14.9,17.8,0.0,0.0,16.2,3.28,32.96
1990-09-29,Brisbane,-27.5,153.0,20.1,13.6,16.9,0.4,3.0,14.6,2.69,32.81
1990-09-30,Brisbane,-27.5,153.0,21.1,12.9,16.9,0.5,3.0,15.7,3.4,33.04
1990-10-01,Brisbane,-27.5,153.0,20.6,13.5,17.1,2.0,5.0,13.5,2.58,33.99
1990-10-02,Brisbane,-27.5,153.0,26.5,14.9,19.6,0.0,0.0,13.1,3.15,34.08
1990-10-03,Brisbane,-27.5,153.0,23.1,15.0,18.3,0.8,4.0,16.6,3.69,33.99
1990-10-04,Brisbane,-27.5,153.0,22.5,15.8,18.6,1.2,5.0,14.3,3.11,33.75
1990-10-05,Brisbane,-27.5,153.0,29.2,15.2,21.5,0.0,0.0,16.3,4.71,33.12
1990-10-06,Brisbane,-27.5,153.0,33.3,18.0,24.0,1.6,2.0,22.9,5.54,33.2
1990-10-07,Brisbane,-27.5,153.0,18.6,16.6,17.5,1.8,8.0,20.2,1.9,33.43
1990-10-08,Brisbane,-27.5,153.0,20.5,16.2,18.6,0.5,2.0,17.3,2.82,40.98
1990-10-09,Brisbane,-27.5,153.0,22.4,16.8,19.4,9.3,16.0,15.4,2.01,47.64
1990-10-10,Brisbane,-27.5,153.0,27.9,16.6,22.0,1.0,4.0,13.0,3.97,47.31
1990-10-11,Brisbane,-27.5,153.0,33.3,18.6,24.9,0.0,0.0,18.4,5.8,45.45
1990-10-12,Brisbane,-27.5,153.0,29.5,17.8,24.0,0.0,0.0,26.3,7.4,42.65
1990-10-13,Brisbane,-27.5,153.0,25.5,14.8,19.2,0.0,0.0,20.4,5.84,39.36
1990-10-14,Brisbane,-27.5,153.0,23.3,14.3,18.2,0.0,0.0,16.5,4.42,36.5
1990-10-15,Brisbane,-27.5,153.0,22.6,16.2,19.0,0.0,0.0,16.1,2.52,34.4
1990-10-16,Brisbane,-27.5,153.0,31.3,15.9,22.1,1.1,3.0,12.4,4.66,33.28
1990-10-17,Brisbane,-27.5,153.0,32.5,16.5,23.7,0.0,0.0,13.6,5.47,32.73
1990-10-18,Brisbane,-27.5,153.0,26.0,18.8,21.9,0.6,4.0,14.3,2.82,32.34
1990-10-19,Brisbane,-27.5,153.0,28.4,19.0,22.6,5.0,5.0,22.3,4.25,38.26
1990-10-20,Brisbane,-27.5,153.0,26.1,17.1,20.9,25.0,9.0,20.2,2.74,88.54
1990-10-21,Brisbane,-27.5,153.0,25.1,14.2,19.5,0.2,2.0,16.3,4.5,97.17
1990-10-22,Brisbane,-27.5,153.0,24.1,14.7,19.2,0.0,0.0,25.9,6.14,79.35
1990-10-23,Brisbane,-27.5,153.0,25.4,13.0,18.6,0.0,0.0,14.5,5.29,66.14
1990-10-24,Brisbane,-27.5,153.0,26.1,13.4,20.2,0.0,0.0,13.2,5.08,55.62
1990-10-25,Brisbane,-27.5,153.0,24.9,14.9,20.0,0.0,0.0,11.5,4.1,47.87
1990-10-26,Brisbane,-27.5,153.0,24.9,15.8,20.4,0.2,2.0,14.8,4.42,42.45
1990-10-27,Brisbane,-27.5,153.0,24.3,16.8,20.3,0.1,1.0,16.2,3.73,38.9
1990-10-28,Brisbane,-27.5,153.0,25.2,16.3,20.1,0.0,0.0,14.3,4.66,36.33
1990-10-29,Brisbane,-27.5,153.0,24.5,16.6,20.0,0.0,0.0,14.3,4.81,34.48
1990-10-30,Brisbane,-27.5,153.0,26.1,15.6,20.7,0.0,0.0,14.3,4.9,33.12
1990-10-31,Brisbane,-27.5,153.0,27.7,17.4,21.8,0.0,0.0,16.6,5.35,32.19
1990-11-01,Brisbane,-27.5,153.0,29.9,18.6,23.1,0.0,0.0,15.3,5.31,31.28
1990-11-02,Brisbane,-27.5,153.0,33.5,19.5,24.6,1.1,2.0,17.0,5.53,30.92
1990-11-03,Brisbane,-27.5,153.0,25.0,21.1,22.5,1.0,5.0,14.0,2.15,49.93
1990-11-04,Brisbane,-27.5,153.0,24.4,19.4,21.2,37.0,15.0,17.4,2.39,111.2
1990-11-05,Brisbane,-27.5,153.0,24.7,17.6,20.5,3.4,6.0,20.1,3.92,115.14
1990-11-06,Brisbane,-27.5,153.0,25.8,17.3,20.8,0.0,0.0,20.8,5.88,95.16
1990-11-07,Brisbane,-27.5,153.0,23.0,16.4,19.7,0.5,3.0,28.7,3.79,83.33
1990-11-08,Brisbane,-27.5,153.0,24.1,18.5,20.9,4.0,14.0,23.1,3.81,70.29
1990-11-09,Brisbane,-27.5,153.0,27.2,18.5,22.0,0.0,0.0,14.0,4.06,58.02
1990-11-10,Brisbane,-27.5,153.0,34.0,17.1,25.0,0.0,0.0,13.5,6.3,48.89
1990-11-11,Brisbane,-27.5,153.0,29.1,17.8,22.5,0.0,0.0,23.0,7.0,42.65
1990-11-12,Brisbane,-27.5,153.0,23.9,15.9,19.8,0.0,0.0,14.8,4.73,38.36
1990-11-13,Brisbane,-27.5,153.0,24.1,16.0,19.9,0.0,0.0,12.7,4.28,35.56
1990-11-14,Brisbane,-27.5,153.0,26.5,16.1,20.8,0.0,0.0,13.2,5.49,33.67
1990-11-15,Brisbane,-27.5,153.0,28.3,15.9,21.7,0.0,0.0,17.3,5.96,32.34
1990-11-16,Brisbane,-27.5,153.0,32.1,17.6,24.0,0.0,0.0,17.3,6.31,31.21
1990-11-17,Brisbane,-27.5,153.0,37.8,20.4,28.8,0.0,0.0,16.8,7.93,30.19
1990-11-18,Brisbane,-27.5,153.0,28.1,19.0,23.0,0.1,1.0,21.7,4.98,29.34
1990-11-19,Brisbane,-27.5,153.0,26.6,17.0,20.5,0.5,2.0,20.9,5.94,28.58
1990-11-20,Brisbane,-27.5,153.0,25.2,16.4,20.4,0.0,0.0,17.9,4.97,28.11
1990-11-21,Brisbane,-27.5,153.0,25.9,16.5,21.1,0.0,0.0,15.5,4.43,27.91
1990-11-22,Brisbane,-27.5,153.0,32.2,17.2,24.2,0.0,0.0,17.0,6.64,27.71
1990-11-23,Brisbane,-27.5,153.0,35.3,20.7,26.6,0.1,1.0,13.3,5.37,27.58
1990-11-24,Brisbane,-27.5,153.0,30.9,19.9,24.5,0.0,0.0,18.1,5.94,27.31
1990-11-25,Brisbane,-27.5,153.0,27.3,20.1,23.2,2.2,8.0,15.5,4.74,27.51
1990-11-26,Brisbane,-27.5,153.0,31.0,20.6,24.7,0.0,0.0,18.8,5.5,27.51
1990-11-27,Brisbane,-27.5,153.0,27.5,20.3,23.7,0.9,3.0,15.7,4.81,27.31
1990-11-28,Brisbane,-27.5,153.0,28.3,19.8,23.4,0.2,1.0,15.0,4.93,27.58
1990-11-29,Brisbane,-27.5,153.0,27.5,19.8,22.8,0.6,4.0,14.1,4.72,27.71
1990-11-30,Brisbane,-27.5,153.0,29.0,18.9,23.1,0.0,0.0,15.9,6.1,27.51
1990-12-01,Brisbane,-27.5,153.0,31.4,18.2,24.1,0.0,0.0,16.6,6.65,27.12
1990-12-02,Brisbane,-27.5,153.0,34.8,19.2,25.7,0.0,0.0,17.8,6.64,26.67
1990-12-03,Brisbane,-27.5,153.0,33.4,21.6,26.1,5.0,5.0,10.2,4.94,30.84
1990-12-04,Brisbane,-27.5,153.0,27.2,20.5,23.1,15.6,14.0,12.3,2.89,60.38
1990-12-05,Brisbane,-27.5,153.0,26.8,20.1,23.0,1.0,3.0,10.8,4.04,69.96
1990-12-06,Brisbane,-27.5,153.0,26.6,20.7,23.3,4.0,9.0,17.9,4.47,65.68
1990-12-07,Brisbane,-27.5,153.0,26.9,20.3,23.8,1.7,6.0,16.1,4.46,59.67
1990-12-08,Brisbane,-27.5,153.0,27.9,20.8,24.2,1.9,6.0,15.0,4.67,53.08
1990-12-09,Brisbane,-27.5,153.0,29.3,21.0,25.0,0.7,3.0,17.9,5.08,46.42
1990-12-10,Brisbane,-27.5,153.0,31.0,22.4,26.3,0.7,3.0,13.2,4.38,40.78
1990-12-11,Brisbane,-27.5,153.0,32.2,21.5,26.3,0.2,1.0,17.9,8.43,36.76
1990-12-12,Brisbane,-27.5,153.0,26.7,21.0,23.8,0.0,0.0,16.4,4.71,34.24
1990-12-13,Brisbane,-27.5,153.0,30.8,20.7,25.0,0.8,3.0,15.3,5.65,33.2
1990-12-14,Brisbane,-27.5,153.0,30.0,22.5,25.2,1.0,4.0,11.0,3.67,32.73
1990-12-15,Brisbane,-27.5,153.0,32.3,22.0,26.5,0.0,0.0,15.6,5.91,31.89
1990-12-16,Brisbane,-27.5,153.0,30.2,21.4,25.2,0.2,1.0,14.8,5.5,31.14
1990-12-17,Brisbane,-27.5,153.0,29.5,21.1,24.9,0.0,0.0,15.0,5.94,30.19
1990-12-18,Brisbane,-27.5,153.0,29.8,20.6,24.6,0.0,0.0,13.8,6.31,29.13
1990-12-19,Brisbane,-27.5,153.0,31.1,20.6,25.0,0.0,0.0,14.4,6.25,27.91
1990-12-20,Brisbane,-27.5,153.0,32.7,21.1,25.7,0.0,0.0,16.6,6.65,26.86
1990-12-21,Brisbane,-27.5,153.0,34.0,21.7,26.9,0.3,1.0,17.4,6.51,26.04
1990-12-22,Brisbane,-27.5,153.0,33.7,23.6,27.5,0.0,0.0,18.7,5.82,25.49
1990-12-23,Brisbane,-27.5,153.0,38.1,24.4,30.0,1.4,3.0,14.3,6.49,26.61
1990-12-24,Brisbane,-27.5,153.0,31.5,24.2,27.5,1.8,4.0,21.5,5.24,27.91
1990-12-25,Brisbane,-27.5,153.0,29.0,22.8,25.6,0.9,3.0,19.0,5.45,28.24
1990-12-26,Brisbane,-27.5,153.0,30.0,22.7,26.0,0.7,3.0,12.4,4.07,28.72
1990-12-27,Brisbane,-27.5,153.0,31.7,23.6,26.6,1.9,4.0,18.6,5.49,30.19
1990-12-28,Brisbane,-27.5,153.0,31.0,23.6,26.8,0.4,2.0,15.4,4.24,30.99
1990-12-29,Brisbane,-27.5,153.0,28.8,23.6,26.0,0.2,1.0,12.7,2.8,30.41
1990-12-30,Brisbane,-27.5,153.0,28.2,23.0,25.4,0.9,4.0,12.2,2.61,30.55
1990-12-31,Brisbane,-27.5,153.0,26.9,22.5,24.3,2.2,7.0,12.2,2.47,33.83
1991-01-01,Brisbane,-27.5,153.0,28.6,21.4,24.8,2.3,7.0,17.0,4.43,39.83
1991-01-02,Brisbane,-27.5,153.0,25.5,22.0,23.5,5.9,17.0,18.3,2.48,43.26
1991-01-03,Brisbane,-27.5,153.0,27.1,22.1,24.2,1.1,6.0,23.4,4.74,40.21
1991-01-04,Brisbane,-27.5,153.0,27.2,22.5,24.7,0.8,5.0,20.7,4.61,39.27
1991-01-05,Brisbane,-27.5,153.0,25.4,22.6,23.8,11.0,20.0,22.1,2.09,89.78
1991-01-06,Brisbane,-27.5,153.0,31.1,23.3,25.8,42.2,14.0,17.3,2.74,168.82
1991-01-07,Brisbane,-27.5,153.0,28.8,19.1,24.0,0.0,0.0,19.5,5.56,150.36
1991-01-08,Brisbane,-27.5,153.0,26.1,21.2,23.5,0.8,4.0,19.9,4.84,105.17
1991-01-09,Brisbane,-27.5,153.0,26.1,20.6,22.9,1.3,5.0,19.7,5.05,76.98
1991-01-10,Brisbane,-27.5,153.0,26.4,20.5,23.1,0.0,0.0,18.1,4.93,59.67
1991-01-11,Brisbane,-27.5,153.0,26.7,19.0,22.8,0.0,0.0,15.9,4.67,49.0
1991-01-12,Brisbane,-27.5,153.0,26.5,20.2,23.0,1.3,6.0,13.2,4.33,41.76
1991-01-13,Brisbane,-27.5,153.0,27.9,19.3,23.7,0.0,0.0,15.8,5.32,36.84
1991-01-14,Brisbane,-27.5,153.0,27.4,20.4,23.7,0.1,1.0,13.4,4.62,33.59
1991-01-15,Brisbane,-27.5,153.0,29.4,21.1,24.7,0.0,0.0,14.3,5.51,31.36
1991-01-16,Brisbane,-27.5,153.0,30.2,21.7,25.5,0.1,1.0,11.5,4.05,30.62
1991-01-17,Brisbane,-27.5,153.0,27.2,21.9,24.3,2.2,10.0,11.2,3.14,30.92
1991-01-18,Brisbane,-27.5,153.0,24.6,21.6,23.0,14.1,8.0,9.7,2.47,54.21
1991-01-19,Brisbane,-27.5,153.0,31.5,20.4,25.4,0.6,2.0,14.5,5.43,64.01
1991-01-20,Brisbane,-27.5,153.0,34.2,22.6,26.7,19.9,5.0,13.9,5.43,103.47
1991-01-21,Brisbane,-27.5,153.0,32.5,22.9,26.3,20.5,8.0,13.0,5.21,138.64
1991-01-22,Brisbane,-27.5,153.0,32.0,23.1,26.3,2.2,3.0,17.8,5.14,114.35
1991-01-23,Brisbane,-27.5,153.0,30.0,23.6,26.2,0.4,2.0,12.4,4.24,84.7
1991-01-24,Brisbane,-27.5,153.0,30.2,23.9,26.2,12.7,9.0,10.3,3.24,87.31
1991-01-25,Brisbane,-27.5,153.0,33.1,24.5,27.4,0.2,1.0,11.2,4.41,86.7
1991-01-26,Brisbane,-27.5,153.0,27.9,24.2,25.9,9.3,16.0,12.7,2.15,91.26
1991-01-27,Brisbane,-27.5,153.0,29.2,24.0,26.1,7.8,17.0,13.2,2.65,97.63
1991-01-28,Brisbane,-27.5,153.0,28.6,22.4,24.6,1.7,5.0,13.4,3.31,96.95
1991-01-29,Brisbane,-27.5,153.0,33.6,21.3,26.4,0.0,0.0,12.7,5.57,87.1
1991-01-30,Brisbane,-27.5,153.0,28.6,23.2,25.7,1.8,9.0,19.9,4.47,74.68
1991-01-31,Brisbane,-27.5,153.0,29.1,21.9,25.0,0.0,0.0,14.4,5.62,62.68
1991-02-01,Brisbane,-27.5,153.0,31.4,22.1,25.6,0.0,0.0,15.9,5.94,53.95
1991-02-02,Brisbane,-27.5,153.0,28.1,22.5,24.7,0.4,2.0,22.2,5.39,47.64
1991-02-03,Brisbane,-27.5,153.0,26.2,21.4,23.6,0.1,1.0,16.9,4.04,42.95
1991-02-04,Brisbane,-27.5,153.0,28.6,20.2,24.3,0.0,0.0,14.3,5.92,39.36
1991-02-05,Brisbane,-27.5,153.0,26.5,20.9,24.0,3.4,13.0,16.0,3.85,39.36
1991-02-06,Brisbane,-27.5,153.0,26.6,21.1,23.5,28.2,16.0,16.3,2.14,150.36
1991-02-07,Brisbane,-27.5,153.0,29.1,22.0,24.8,32.1,19.0,14.8,2.13,207.45
1991-02-08,Brisbane,-27.5,153.0,30.4,24.8,26.4,10.0,16.0,15.5,2.24,201.3
1991-02-09,Brisbane,-27.5,153.0,29.0,23.9,25.9,1.9,5.0,12.2,2.98,187.8
1991-02-10,Brisbane,-27.5,153.0,33.6,22.5,27.2,0.0,0.0,15.7,6.19,182.23
1991-02-11,Brisbane,-27.5,153.0,31.4,22.6,26.3,0.0,0.0,20.6,5.44,167.66
1991-02-12,Brisbane,-27.5,153.0,28.3,23.5,25.2,2.5,11.0,16.2,3.91,141.23
1991-02-13,Brisbane,-27.5,153.0,29.2,22.7,25.3,0.2,2.0,15.3,5.06,112.76
1991-02-14,Brisbane,-27.5,153.0,29.2,22.4,25.1,0.0,0.0,13.5,4.91,89.36
1991-02-15,Brisbane,-27.5,153.0,28.9,22.0,24.8,0.0,0.0,12.3,5.12,72.45
1991-02-16,Brisbane,-27.5,153.0,32.8,21.9,26.4,0.0,0.0,12.0,5.56,60.38
1991-02-17,Brisbane,-27.5,153.0,28.0,23.1,25.4,0.3,2.0,21.1,4.12,52.46
1991-02-18,Brisbane,-27.5,153.0,27.5,23.1,24.6,0.4,3.0,21.7,4.5,47.08
1991-02-19,Brisbane,-27.5,153.0,27.1,20.9,23.7,0.0,0.0,14.8,4.11,43.36
1991-02-20,Brisbane,-27.5,153.0,27.0,18.9,22.7,0.0,0.0,16.0,4.91,40.69
1991-02-21,Brisbane,-27.5,153.0,27.1,19.8,23.2,0.0,0.0,19.3,4.35,38.45
1991-02-22,Brisbane,-27.5,153.0,27.0,20.4,23.5,0.8,5.0,12.3,4.19,36.67
1991-02-23,Brisbane,-27.5,153.0,27.0,19.5,23.0,0.4,3.0,15.4,4.23,35.14
1991-02-24,Brisbane,-27.5,153.0,26.2,20.0,23.1,1.0,5.0,19.8,4.46,34.32
1991-02-25,Brisbane,-27.5,153.0,27.0,20.6,23.6,2.3,9.0,19.8,4.01,34.4
1991-02-26,Brisbane,-27.5,153.0,28.2,20.6,24.1,0.6,4.0,19.6,4.61,34.16
1991-02-27,Brisbane,-27.5,153.0,28.2,21.4,24.1,0.0,0.0,15.8,4.97,32.96
1991-02-28,Brisbane,-27.5,153.0,26.6,20.4,23.4,0.1,1.0,17.8,3.39,31.81
1991-03-01,Brisbane,-27.5,153.0,32.0,20.6,25.5,0.6,1.0,13.2,4.78,33.83
1991-03-02,Brisbane,-27.5,153.0,23.6,20.7,22.2,4.1,10.0,21.9,2.55,34.56
1991-03-03,Brisbane,-27.5,153.0,24.6,18.9,21.6,0.4,2.0,21.9,3.84,33.28
1991-03-04,Brisbane,-27.5,153.0,25.2,19.3,22.1,1.1,6.0,20.7,3.77,32.19
1991-03-05,Brisbane,-27.5,153.0,26.8,19.7,23.0,0.6,3.0,16.9,4.36,31.14
1991-03-06,Brisbane,-27.5,153.0,26.0,20.4,23.1,0.8,3.0,21.4,3.95,30.33
1991-03-07,Brisbane,-27.5,153.0,25.9,21.4,23.2,1.4,6.0,23.2,4.17,30.41
1991-03-08,Brisbane,-27.5,153.0,25.8,20.6,22.7,3.3,12.0,22.4,3.78,32.11
1991-03-09,Brisbane,-27.5,153.0,25.1,20.0,22.6,1.7,7.0,17.6,3.44,31.81
1991-03-10,Brisbane,-27.5,153.0,25.8,19.7,22.7,0.6,4.0,16.3,3.83,32.81
1991-03-11,Brisbane,-27.5,153.0,25.1,19.3,22.1,2.9,12.0,12.1,3.68,32.19
1991-03-12,Brisbane,-27.5,153.0,29.2,17.3,23.2,0.5,2.0,13.9,4.83,31.21
1991-03-13,Brisbane,-27.5,153.0,26.1,20.3,22.6,1.0,6.0,19.2,3.65,30.12
1991-03-14,Brisbane,-27.5,153.0,25.8,20.2,22.6,0.0,0.0,17.7,4.07,29.06
1991-03-15,Brisbane,-27.5,153.0,24.7,19.1,21.9,0.6,4.0,15.3,3.67,28.38
1991-03-16,Brisbane,-27.5,153.0,25.7,18.0,21.7,0.3,3.0,13.5,3.77,27.84
1991-03-17,Brisbane,-27.5,153.0,28.3,17.7,22.4,0.0,0.0,16.7,4.7,27.44
1991-03-18,Brisbane,-27.5,153.0,27.9,17.7,22.4,0.0,0.0,15.2,4.74,26.99
1991-03-19,Brisbane,-27.5,153.0,28.1,18.3,22.7,0.0,0.0,12.3,4.71,26.54
1991-03-20,Brisbane,-27.5,153.0,27.9,18.6,23.0,0.0,0.0,14.4,4.76,26.1
1991-03-21,Brisbane,-27.5,153.0,28.4,18.4,23.1,0.0,0.0,15.5,4.59,25.73
1991-03-22,Brisbane,-27.5,153.0,29.9,18.5,23.9,0.0,0.0,11.2,4.69,25.49
1991-03-23,Brisbane,-27.5,153.0,29.3,18.6,23.0,0.0,0.0,20.3,5.22,25.24
1991-03-24,Brisbane,-27.5,153.0,27.5,16.8,21.8,0.2,1.0,14.7,4.28,25.12
1991-03-25,Brisbane,-27.5,153.0,28.5,18.9,23.4,0.2,2.0,17.0,3.57,25.0
1991-03-26,Brisbane,-27.5,153.0,33.5,18.8,25.0,0.0,0.0,13.6,4.63,25.0
1991-03-27,Brisbane,-27.5,153.0,34.9,19.5,25.5,0.0,0.0,14.2,5.03,24.94
1991-03-28,Brisbane,-27.5,153.0,28.4,21.4,24.0,4.3,8.0,17.0,3.25,27.71
1991-03-29,Brisbane,-27.5,153.0,26.8,20.7,22.9,1.8,5.0,17.1,3.38,28.72
1991-03-30,Brisbane,-27.5,153.0,24.7,19.1,22.0,6.1,13.0,10.1,2.04,36.41
1991-03-31,Brisbane,-27.5,153.0,28.9,20.5,23.8,2.0,8.0,13.4,3.27,39.36
1991-04-01,Brisbane,-27.5,153.0,30.2,18.1,23.9,0.0,0.0,11.2,4.09,37.46
1991-04-02,Brisbane,-27.5,153.0,31.7,18.0,24.2,0.0,0.0,17.7,4.5,35.9
1991-04-03,Brisbane,-27.5,153.0,24.9,19.8,21.9,1.1,5.0,17.9,3.51,34.16
1991-04-04,Brisbane,-27.5,153.0,25.2,18.2,21.4,0.0,0.0,13.7,3.29,32.19
1991-04-05,Brisbane,-27.5,153.0,26.0,17.0,21.1,0.0,0.0,14.1,3.81,30.33
1991-04-06,Brisbane,-27.5,153.0,26.1,17.4,21.4,0.0,0.0,13.8,3.61,28.79
1991-04-07,Brisbane,-27.5,153.0,27.4,16.0,21.5,0.0,0.0,12.5,4.0,27.58
1991-04-08,Brisbane,-27.5,153.0,25.4,17.9,21.1,1.1,7.0,20.3,3.48,27.18
1991-04-09,Brisbane,-27.5,153.0,23.6,18.8,20.5,1.0,6.0,23.0,3.36,27.38
1991-04-10,Brisbane,-27.5,153.0,23.0,17.5,19.8,1.8,8.0,18.9,2.98,28.79
1991-04-11,Brisbane,-27.5,153.0,23.2,16.9,19.8,2.1,7.0,18.9,3.09,28.51
1991-04-12,Brisbane,-27.5,153.0,23.7,15.8,19.5,0.9,4.0,13.7,3.01,27.44
1991-04-13,Brisbane,-27.5,153.0,24.2,15.8,19.4,0.1,1.0,13.5,3.38,26.54
1991-04-14,Brisbane,-27.5,153.0,25.1,14.8,19.7,0.0,0.0,11.8,3.68,25.85
1991-04-15,Brisbane,-27.5,153.0,27.6,16.0,21.5,0.0,0.0,9.7,3.6,25.24
1991-04-16,Brisbane,-27.5,153.0,23.6,17.5,20.5,0.8,4.0,15.0,3.06,24.82
1991-04-17,Brisbane,-27.5,153.0,24.8,16.4,20.2,0.0,0.0,10.7,3.09,24.53
1991-04-18,Brisbane,-27.5,153.0,28.0,15.0,21.0,0.0,0.0,13.1,3.86,24.47
1991-04-19,Brisbane,-27.5,153.0,24.2,16.7,20.3,1.2,8.0,10.5,2.73,24.64
1991-04-20,Brisbane,-27.5,153.0,24.6,16.5,20.5,0.0,0.0,10.0,2.6,24.64
1991-04-21,Brisbane,-27.5,153.0,26.1,16.1,20.9,0.0,0.0,13.4,3.6,24.35
1991-04-22,Brisbane,-27.5,153.0,28.3,15.4,20.9,0.0,0.0,19.2,4.34,24.06
1991-04-23,Brisbane,-27.5,153.0,23.8,15.8,19.4,0.0,0.0,13.3,3.25,23.77
1991-04-24,Brisbane,-27.5,153.0,28.9,16.6,22.0,0.0,0.0,16.7,3.51,23.43
1991-04-25,Brisbane,-27.5,153.0,31.2,14.5,22.4,0.0,0.0,18.8,4.45,23.04
1991-04-26,Brisbane,-27.5,153.0,25.5,17.1,21.1,0.0,0.0,21.3,5.7,22.77
1991-04-27,Brisbane,-27.5,153.0,26.6,13.6,19.3,0.0,0.0,17.2,4.52,22.5
1991-04-28,Brisbane,-27.5,153.0,24.9,14.6,19.2,0.0,0.0,14.5,3.16,22.28
1991-04-29,Brisbane,-27.5,153.0,24.4,14.8,19.1,0.0,0.0,13.7,3.68,22.12
1991-04-30,Brisbane,-27.5,153.0,21.8,15.3,18.6,0.2,2.0,13.6,2.12,22.12
1991-05-01,Brisbane,-27.5,153.0,23.9,14.3,19.1,0.0,0.0,11.0,2.8,22.23
1991-05-02,Brisbane,-27.5,153.0,27.6,14.5,20.8,0.0,0.0,10.8,3.29,22.39
1991-05-03,Brisbane,-27.5,153.0,26.0,14.9,20.3,0.0,0.0,16.6,3.42,22.44
1991-05-04,Brisbane,-27.5,153.0,22.3,16.6,19.0,0.5,3.0,18.3,2.8,22.44
1991-05-05,Brisbane,-27.5,153.0,22.5,14.9,18.6,0.0,0.0,15.0,2.52,22.39
1991-05-06,Brisbane,-27.5,153.0,23.1,14.9,18.8,0.0,0.0,11.2,2.44,22.28
1991-05-07,Brisbane,-27.5,153.0,24.1,12.9,18.5,0.0,0.0,11.0,3.3,22.23
1991-05-08,Brisbane,-27.5,153.0,24.7,12.6,18.4,0.0,0.0,10.2,2.87,22.23
1991-05-09,Brisbane,-27.5,153.0,25.3,13.9,19.2,0.3,1.0,10.4,2.68,22.17
1991-05-10,Brisbane,-27.5,153.0,22.5,15.5,18.3,1.8,8.0,14.6,2.21,22.44
1991-05-11,Brisbane,-27.5,153.0,21.5,13.7,17.0,0.0,0.0,20.5,3.07,22.55
1991-05-12,Brisbane,-27.5,153.0,22.2,13.4,17.2,0.0,0.0,15.7,3.16,22.33
1991-05-13,Brisbane,-27.5,153.0,20.9,13.8,16.9,0.0,0.0,17.1,2.33,22.07
1991-05-14,Brisbane,-27.5,153.0,20.6,14.7,16.7,2.8,6.0,13.4,1.85,24.35
1991-05-15,Brisbane,-27.5,153.0,19.4,14.4,16.2,5.5,13.0,11.5,1.48,63.12
1991-05-16,Brisbane,-27.5,153.0,16.0,13.7,14.8,31.5,19.0,16.3,0.39,101.09
1991-05-17,Brisbane,-27.5,153.0,20.9,14.9,17.5,0.2,2.0,22.1,1.86,86.3
1991-05-18,Brisbane,-27.5,153.0,20.8,16.0,18.0,2.3,4.0,16.9,1.49,67.55
1991-05-19,Brisbane,-27.5,153.0,21.3,16.2,18.5,1.6,7.0,15.3,1.85,56.94
1991-05-20,Brisbane,-27.5,153.0,21.8,17.1,19.1,2.1,9.0,15.4,1.77,48.43
1991-05-21,Brisbane,-27.5,153.0,21.4,17.1,19.0,0.4,2.0,14.8,1.43,42.25
1991-05-22,Brisbane,-27.5,153.0,20.5,16.0,18.1,3.9,11.0,13.2,1.43,41.27
1991-05-23,Brisbane,-27.5,153.0,22.0,16.1,18.7,3.4,9.0,9.3,1.63,42.65
1991-05-24,Brisbane,-27.5,153.0,22.5,16.8,19.1,0.8,4.0,7.7,1.8,40.11
1991-05-25,Brisbane,-27.5,153.0,21.8,16.0,18.8,1.1,4.0,6.5,1.32,35.9
1991-05-26,Brisbane,-27.5,153.0,23.7,15.4,19.1,0.0,0.0,9.1,2.1,32.5
1991-05-27,Brisbane,-27.5,153.0,23.6,16.4,19.2,0.0,0.0,9.2,2.09,29.9
1991-05-28,Brisbane,-27.5,153.0,21.6,16.3,18.5,3.0,7.0,9.7,1.38,30.05
1991-05-29,Brisbane,-27.5,153.0,20.8,16.1,18.0,4.2,10.0,8.6,1.54,32.65
